"model","data_gen","dataset_num","leg_deg","llik","aic","bic"
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",61,3,347.494775802297,-688.989551604594,-681.17404104663
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",62,3,342.037907801487,-678.075815602974,-670.260305045009
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",63,3,345.96423634397,-685.928472687941,-678.112962129976
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",64,3,341.288809989604,-676.577619979208,-668.762109421243
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",65,3,340.051141968022,-674.102283936045,-666.286773378081
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",66,3,344.139056028097,-682.278112056193,-674.462601498229
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",67,3,346.671414560441,-687.342829120881,-679.527318562917
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",68,3,341.31514939702,-676.630298794041,-668.814788236077
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",69,3,346.841124161507,-687.682248323014,-679.86673776505
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",70,3,342.332614250204,-678.665228500408,-670.849717942444
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",71,3,344.755356527818,-683.510713055636,-675.695202497672
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",72,3,347.038774578139,-688.077549156279,-680.262038598314
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",73,3,345.615168263838,-685.230336527677,-677.414825969712
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",74,3,345.871616374142,-685.743232748284,-677.92772219032
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",75,3,344.274933316915,-682.54986663383,-674.734356075865
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",76,3,344.570292375012,-683.140584750025,-675.325074192061
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",77,3,345.316732341535,-684.63346468307,-676.817954125105
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",78,3,341.99157220452,-677.98314440904,-670.167633851075
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",79,3,334.750971529077,-663.501943058155,-655.686432500191
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",80,3,347.110037906857,-688.220075813715,-680.40456525575
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",81,3,340.336209103956,-674.672418207912,-666.856907649947
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",82,3,346.983028805762,-687.966057611523,-680.150547053559
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",83,3,344.650707002274,-683.301414004548,-675.485903446583
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",84,3,344.543439739468,-683.086879478936,-675.271368920972
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",85,3,346.255853252558,-686.511706505115,-678.696195947151
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",86,3,344.712422517395,-683.424845034791,-675.609334476826
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",87,3,346.270341264054,-686.540682528109,-678.725171970145
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",88,3,343.251881238646,-680.503762477291,-672.688251919327
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",89,3,339.845069466112,-673.690138932224,-665.87462837426
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",90,3,345.304671049323,-684.609342098647,-676.793831540683
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",91,3,346.891839616142,-687.783679232283,-679.968168674319
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",92,3,345.891701383829,-685.783402767658,-677.967892209694
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",93,3,338.188418627375,-670.37683725475,-662.561326696786
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",94,3,341.526674371433,-677.053348742866,-669.237838184902
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",95,3,345.143116146774,-684.286232293548,-676.470721735584
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",96,3,342.746026845406,-679.492053690812,-671.676543132848
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",97,3,347.138118527648,-688.276237055295,-680.460726497331
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",98,3,345.226242442294,-684.452484884587,-676.636974326623
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",99,3,345.53261023306,-685.06522046612,-677.249709908156
"model_Yrbf5-10_tr100_legd3.RData","Yrbf5-10",100,3,336.756347050621,-667.512694101241,-659.697183543277
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",1,4,343.529133597993,-679.058267195985,-668.637586452033
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",2,4,343.604956888846,-679.209913777692,-668.78923303374
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",3,4,339.696848369692,-671.393696739385,-660.973015995432
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",4,4,346.322925655543,-684.645851311087,-674.225170567135
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",5,4,344.596658750682,-681.193317501365,-670.772636757412
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",6,4,342.257672659753,-676.515345319507,-666.094664575554
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",7,4,344.431292732234,-680.862585464468,-670.441904720515
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",8,4,344.341499536946,-680.682999073893,-670.26231832994
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",9,4,340.960964194697,-673.921928389395,-663.501247645443
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",10,4,346.542163046855,-685.084326093709,-674.663645349757
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",11,4,343.714075786779,-679.428151573559,-669.007470829606
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",12,4,345.648638654172,-683.297277308343,-672.876596564391
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",13,4,341.17170135603,-674.34340271206,-663.922721968107
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",14,4,345.302496126412,-682.604992252825,-672.184311508872
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",15,4,346.227516908687,-684.455033817373,-674.034353073421
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",16,4,346.215527839625,-684.43105567925,-674.010374935298
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",17,4,342.511018816712,-677.022037633425,-666.601356889472
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",18,4,345.695574763736,-683.391149527471,-672.970468783519
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",19,4,346.510137428468,-685.020274856935,-674.599594112983
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",20,4,344.489017388571,-680.978034777142,-670.55735403319
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",21,4,345.759475804548,-683.518951609095,-673.098270865143
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",22,4,344.303743759686,-680.607487519373,-670.186806775421
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",23,4,342.820912044607,-677.641824089215,-667.221143345262
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",24,4,345.707782051122,-683.415564102243,-672.994883358291
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",25,4,344.107259719116,-680.214519438231,-669.793838694279
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",26,4,344.191280621276,-680.382561242552,-669.961880498599
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",27,4,344.003997854432,-680.007995708864,-669.587314964912
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",28,4,345.837537838754,-683.675075677509,-673.254394933556
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",29,4,343.503195635501,-679.006391271001,-668.585710527049
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",30,4,346.631821348049,-685.263642696098,-674.842961952146
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",31,4,345.414222606031,-682.828445212061,-672.407764468109
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",32,4,345.356179208141,-682.712358416281,-672.291677672329
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",33,4,345.27602375863,-682.552047517259,-672.131366773307
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",34,4,345.306904637998,-682.613809275997,-672.193128532044
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",35,4,344.67084283779,-681.34168567558,-670.921004931627
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",36,4,343.329419654626,-678.658839309252,-668.2381585653
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",37,4,344.058612624959,-680.117225249918,-669.696544505966
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",38,4,344.444512372879,-680.889024745758,-670.468344001806
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",39,4,344.099288308349,-680.198576616697,-669.777895872745
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",40,4,345.210611937723,-682.421223875447,-672.000543131494
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",41,4,345.240028923078,-682.480057846156,-672.059377102204
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",42,4,345.486776144562,-682.973552289123,-672.552871545171
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",43,4,343.089246077387,-678.178492154774,-667.757811410822
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",44,4,345.748987811771,-683.497975623543,-673.07729487959
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",45,4,344.933629874144,-681.867259748289,-671.446579004336
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",46,4,345.599971793385,-683.19994358677,-672.779262842817
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",47,4,342.733095811109,-677.466191622217,-667.045510878265
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",48,4,344.483307638893,-680.966615277787,-670.545934533834
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",49,4,344.127357760905,-680.254715521809,-669.834034777857
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",50,4,346.838993889905,-685.677987779811,-675.257307035858
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",51,4,345.541200267477,-683.082400534954,-672.661719791001
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",52,4,345.677115208975,-683.354230417949,-672.933549673997
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",53,4,342.054857922648,-676.109715845296,-665.689035101344
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",54,4,345.931139960366,-683.862279920733,-673.441599176781
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",55,4,342.598648353801,-677.197296707602,-666.77661596365
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",56,4,343.870190111518,-679.740380223036,-669.319699479084
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",57,4,345.371982649146,-682.743965298292,-672.323284554339
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",58,4,345.48098053934,-682.961961078681,-672.541280334729
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",59,4,346.751816073401,-685.503632146802,-675.08295140285
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",60,4,342.261296977764,-676.522593955527,-666.101913211575
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",61,4,346.902397987895,-685.804795975791,-675.384115231838
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",62,4,344.534095099694,-681.068190199388,-670.647509455435
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",63,4,343.720917912944,-679.441835825889,-669.021155081936
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",64,4,344.411196501846,-680.822393003693,-670.40171225974
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",65,4,344.651197000473,-681.302394000946,-670.881713256994
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",66,4,344.158116739704,-680.316233479407,-669.895552735455
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",67,4,346.245931571727,-684.491863143454,-674.071182399501
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",68,4,346.029868794376,-684.059737588753,-673.6390568448
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",69,4,346.37476185583,-684.749523711659,-674.328842967707
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",70,4,345.558997780623,-683.117995561246,-672.697314817293
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",71,4,346.312842139766,-684.625684279531,-674.205003535579
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",72,4,346.386921633845,-684.77384326769,-674.353162523738
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",73,4,346.343999182388,-684.687998364777,-674.267317620825
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",74,4,346.240423295189,-684.480846590377,-674.060165846425
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",75,4,345.812760377173,-683.625520754345,-673.204840010393
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",76,4,345.738263355297,-683.476526710595,-673.055845966642
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",77,4,345.633451455226,-683.266902910452,-672.846222166499
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",78,4,345.877476044253,-683.754952088506,-673.334271344553
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",79,4,344.044953760171,-680.089907520343,-669.669226776391
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",80,4,346.547071376919,-685.094142753838,-674.673462009886
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",81,4,343.176529474757,-678.353058949513,-667.932378205561
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",82,4,346.385327670869,-684.770655341738,-674.349974597785
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",83,4,345.731565446032,-683.463130892065,-673.042450148112
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",84,4,343.559047764517,-679.118095529034,-668.697414785082
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",85,4,345.814018455515,-683.62803691103,-673.207356167077
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",86,4,343.681399940253,-679.362799880506,-668.942119136553
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",87,4,344.634312485207,-681.268624970413,-670.847944226461
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",88,4,343.609375370953,-679.218750741907,-668.798069997954
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",89,4,345.75482570889,-683.50965141778,-673.088970673828
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",90,4,345.320038643712,-682.640077287424,-672.219396543471
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",91,4,346.533179762812,-685.066359525623,-674.645678781671
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",92,4,345.973221376933,-683.946442753866,-673.525762009914
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",93,4,345.091130421527,-682.182260843054,-671.761580099102
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",94,4,344.369095308326,-680.738190616653,-670.3175098727
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",95,4,344.112883184386,-680.225766368771,-669.805085624819
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",96,4,343.812568475789,-679.625136951578,-669.204456207626
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",97,4,346.759939328194,-685.519878656388,-675.099197912436
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",98,4,345.19281355442,-682.38562710884,-671.964946364887
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",99,4,345.14896742293,-682.297934845861,-671.877254101908
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",100,4,343.008294311301,-678.016588622602,-667.595907878649
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",1,5,343.60126925679,-677.20253851358,-664.176687583639
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",2,5,343.605178183698,-677.210356367397,-664.184505437456
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",3,5,339.980927062352,-669.961854124704,-656.936003194763
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",4,5,346.301171184228,-682.602342368456,-669.576491438515
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",5,5,344.694988750627,-679.389977501254,-666.364126571313
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",6,5,342.456906047341,-674.913812094681,-661.887961164741
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",7,5,344.521877725265,-679.043755450529,-666.017904520589
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",8,5,344.382572126907,-678.765144253813,-665.739293323873
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",9,5,341.423608382927,-672.847216765853,-659.821365835913
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",10,5,346.537590021492,-683.075180042985,-670.049329113044
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",11,5,343.885962804608,-677.771925609217,-664.746074679276
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",12,5,345.641840706433,-681.283681412867,-668.257830482926
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",13,5,341.28269795974,-672.565395919481,-659.53954498954
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",14,5,345.421350797184,-680.842701594367,-667.816850664427
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",15,5,346.224769157964,-682.449538315929,-669.423687385988
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",16,5,346.236987067744,-682.473974135488,-669.448123205547
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",17,5,342.703370653601,-675.406741307201,-662.380890377261
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",18,5,345.697364026334,-681.394728052668,-668.368877122728
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",19,5,346.493220373676,-682.986440747353,-669.960589817412
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",20,5,344.509219036424,-679.018438072847,-665.992587142907
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",21,5,345.774545574307,-681.549091148614,-668.523240218673
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",22,5,344.312878918378,-678.625757836756,-665.599906906816
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",23,5,342.863716490274,-675.727432980549,-662.701582050608
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",24,5,345.777013455849,-681.554026911697,-668.528175981757
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",25,5,344.084482806375,-678.168965612751,-665.14311468281
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",26,5,344.190339254056,-678.380678508112,-665.354827578171
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",27,5,344.077092888674,-678.154185777348,-665.128334847408
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",28,5,345.913700834361,-681.827401668723,-668.801550738782
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",29,5,343.509352780026,-677.018705560051,-663.992854630111
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",30,5,346.590249351679,-683.180498703357,-670.154647773417
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",31,5,345.41684541445,-680.833690828901,-667.80783989896
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",32,5,345.343240452363,-680.686480904725,-667.660629974785
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",33,5,345.283569874845,-680.56713974969,-667.541288819749
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",34,5,345.298829502272,-680.597659004544,-667.571808074604
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",35,5,344.710798586211,-679.421597172423,-666.395746242482
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",36,5,343.315345139682,-676.630690279365,-663.604839349424
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",37,5,344.056140642485,-678.112281284969,-665.086430355029
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",38,5,344.482545646805,-678.96509129361,-665.939240363669
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",39,5,344.245864937336,-678.491729874673,-665.465878944732
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",40,5,345.203242457406,-680.406484914812,-667.380633984872
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",41,5,345.263484922187,-680.526969844374,-667.501118914433
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",42,5,345.463721594494,-680.927443188987,-667.901592259047
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",43,5,343.185416571393,-676.370833142785,-663.344982212845
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",44,5,345.740395876682,-681.480791753364,-668.454940823423
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",45,5,344.913940734977,-679.827881469954,-666.802030540013
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",46,5,345.70501112953,-681.41002225906,-668.38417132912
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",47,5,342.682061162442,-675.364122324883,-662.338271394943
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",48,5,344.511617451339,-679.023234902679,-665.997383972738
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",49,5,344.19670700759,-678.393414015181,-665.36756308524
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",50,5,346.887412362966,-683.774824725932,-670.748973795992
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",51,5,345.550016185772,-681.100032371543,-668.074181441603
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",52,5,345.666161279003,-681.332322558006,-668.306471628066
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",53,5,342.121713792307,-674.243427584614,-661.217576654674
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",54,5,346.018279276933,-682.036558553866,-669.010707623925
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",55,5,342.614043027965,-675.22808605593,-662.20223512599
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",56,5,343.863713985865,-677.727427971729,-664.701577041789
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",57,5,345.395759924074,-680.791519848149,-667.765668918208
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",58,5,345.481870476646,-680.963740953292,-667.937890023351
